SECTOR E,Null Control,,,,,ANALYSIS,
14h49m48.18s +45d59m43.66s,0.3138,55.9283,Solenoidal Metric Schema (Iron),146.28,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.01s +45d59m44.95s,0.4467,51.8439,Trefoil Metric Schema,137.88,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.91s +46d00m18.41s,0.2302,178.8364,Gasious Substrate Schema,145.47,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m46.58s +46d00m13.85s,0.4493,154.6444,Trefoil Metric Schema,156.06,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.95s +46d00m34.46s,0.3904,47.9867,Trefoil Metric Schema,170.97,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m46.13s +46d00m06.86s,0.2509,12.7605,Gasious Substrate Schema,147.67,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.22s +45d59m49.97s,0.2083,58.2354,Minkowskian Baseline,128.59,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.32s +45d59m51.76s,0.2463,67.4621,Gasious Substrate Schema,152.6,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.70s +46d00m02.87s,0.3123,22.3416,Solenoidal Metric Schema (Iron),162.98,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.92s +45d59m58.91s,0.3169,12.7676,Solenoidal Metric Schema (Iron),140.13,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.09s +45d59m55.80s,0.3948,32.853,Trefoil Metric Schema,153.51,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.32s +45d59m31.32s,0.5306,95.5384,Metric Spacetime Anomaly,143.97,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m45.45s +46d00m04.16s,0.2799,126.9721,Localized Torsional Inflection,141.18,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.96s +46d00m21.20s,0.3101,52.2134,Solenoidal Metric Schema (Iron),164.28,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.36s +46d00m08.04s,0.2025,247.6315,Minkowskian Baseline,143.56,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m46.78s +46d00m02.63s,0.4002,113.7308,Trefoil Metric Schema,148.81,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.85s +46d00m08.53s,0.2061,342.9523,Minkowskian Baseline,168.02,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.11s +46d00m35.35s,0.1708,59.9078,Minkowskian Baseline,172.84,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m46.76s +46d00m11.63s,0.2276,68.1636,Gasious Substrate Schema,155.51,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.22s +46d00m33.78s,0.6628,41.244,Metric Spacetime Anomaly,178.27,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m47.68s +45d59m59.50s,0.7248,203.1211,Metric Spacetime Anomaly,152.99,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.48s +45d59m43.31s,0.3176,24.2051,Solenoidal Metric Schema (Iron),140.45,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.83s +45d59m42.69s,0.2603,34.5137,Gasious Substrate Schema,151.01,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.84s +46d00m19.08s,0.5375,500.6112,Metric Spacetime Anomaly,168.46,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.62s +46d00m19.85s,0.3105,56.3176,Solenoidal Metric Schema (Iron),167.56,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.43s +46d00m20.77s,0.2036,157.1947,Minkowskian Baseline,164.23,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.21s +46d00m21.63s,1.4277,22.7585,Metric Spacetime Anomaly,172.91,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.53s +45d59m54.57s,0.2687,84.5499,Gasious Substrate Schema,148.42,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.19s +45d59m56.14s,0.3203,31.9656,Helical Metric Schema,139.88,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.11s +45d59m21.85s,0.3811,3.7159,Trefoil Metric Schema,124.28,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.34s +45d59m33.32s,0.3074,6.9866,Solenoidal Metric Schema (Iron),124.93,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.10s +45d59m52.45s,0.3202,14.3541,Helical Metric Schema,147,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.66s +45d59m45.33s,0.4726,41.5108,Metric Spacetime Anomaly,151.22,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.08s +45d59m54.51s,0.2211,48.1027,Gasious Substrate Schema,157.4,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.94s +45d59m56.60s,0.216,85.4465,Minkowskian Baseline,160.65,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.50s +46d00m05.80s,0.6033,47.2887,Metric Spacetime Anomaly,156.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.29s +45d59m55.66s,0.4338,30.9859,Trefoil Metric Schema,140.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.88s +46d00m29.45s,0.46,7.4637,Metric Spacetime Anomaly,158.76,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m47.23s +46d00m00.56s,0.3744,27.3489,Trefoil Metric Schema,150.47,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.83s +46d00m03.72s,0.2095,263.171,Minkowskian Baseline,149.11,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.31s +46d00m02.72s,0.5366,167.0317,Metric Spacetime Anomaly,154.56,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m49.65s +46d00m09.18s,0.5962,41.9162,Metric Spacetime Anomaly,161.38,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m46.22s +46d00m10.85s,0.1892,86.9982,Minkowskian Baseline,151.38,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.23s +46d00m19.35s,0.4804,174.8994,Localized Torsional Inflection,166.2,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.88s +46d00m21.85s,0.4007,95.7714,Trefoil Metric Schema,149.28,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m45.40s +45d59m50.77s,0.2558,193.2922,Gasious Substrate Schema,130.42,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.14s +46d00m01.57s,0.2784,179.1848,Gasious Substrate Schema,165.5,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.26s +45d59m57.12s,0.2936,252.5619,Localized Torsional Inflection,148.22,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.26s +45d59m59.16s,0.2981,19.6112,Solenoidal Metric Schema (Iron),164.85,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.06s +45d59m28.70s,0.4885,81.6942,Metric Spacetime Anomaly,136.32,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.40s +45d59m32.58s,0.3241,65.856,Helical Metric Schema,133.03,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.69s +45d59m49.01s,0.2239,114.9697,Localized Torsional Inflection,145.86,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.33s +45d59m45.19s,0.273,77.8996,Gasious Substrate Schema,148.45,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.46s +46d00m22.03s,0.3012,1.0671,Solenoidal Metric Schema (Iron),161.8,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.73s +46d00m29.50s,0.4567,36.3535,Metric Spacetime Anomaly,157.32,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m50.81s +45d59m56.13s,0.2595,111.1404,Gasious Substrate Schema,149.69,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.07s +46d00m23.13s,0.3312,106.4905,Helical Metric Schema,173.09,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.34s +46d00m15.57s,0.4581,1.6109,Metric Spacetime Anomaly,154.41,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.98s +46d00m18.29s,0.7025,30.8163,Metric Spacetime Anomaly,147.94,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m47.05s +46d00m01.16s,1.0169,285.572,Baryonic Metric Substrate,149.62,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.71s +45d59m59.77s,0.4055,169.7395,Trefoil Metric Schema,146.2,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.86s +45d59m55.73s,0.2249,43.3129,Gasious Substrate Schema,151.71,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.40s +46d00m03.70s,0.2163,32.4146,Minkowskian Baseline,143.18,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.48s +46d00m04.82s,0.1983,137.001,Minkowskian Baseline,162.67,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.86s +45d59m42.15s,0.8645,101.3166,Baryonic Metric Substrate,150.94,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.46s +46d00m16.90s,0.3852,49.9946,Trefoil Metric Schema,157.69,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.00s +46d00m07.89s,0.209,168.9702,Minkowskian Baseline,168.15,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m49.75s +45d59m48.77s,0.2284,187.8633,Gasious Substrate Schema,160.69,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m50.58s +45d59m45.66s,0.4973,254.2616,Metric Spacetime Anomaly,153.19,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m47.21s +46d00m06.04s,0.325,1.1752,Helical Metric Schema,154.34,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.97s +46d00m27.53s,0.1914,49.9959,Minkowskian Baseline,158.95,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m49.37s +45d59m29.46s,0.2141,5.5495,Minkowskian Baseline,141.14,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m48.17s +45d59m59.80s,0.2846,10.2138,Solenoidal Metric Schema (Iron),156.86,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.32s +45d59m49.07s,0.2486,207.2166,Localized Torsional Inflection,150.85,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.31s +46d00m12.41s,1.0671,23.8325,Baryonic Metric Substrate,144.17,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.47s +45d59m36.40s,0.8056,151.0641,Baryonic Metric Substrate,149.21,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m45.70s +46d00m00.93s,0.2664,24.251,Gasious Substrate Schema,140.24,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.61s +46d00m18.17s,0.2322,28.8343,Gasious Substrate Schema,166.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.85s +45d59m41.09s,0.1845,85.6439,Minkowskian Baseline,150.22,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.54s +46d00m05.08s,0.2118,29.0255,Minkowskian Baseline,162.53,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m49.67s +45d59m42.12s,0.2396,99.2062,Gasious Substrate Schema,154,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m45.47s +45d59m55.93s,0.2533,32.544,Gasious Substrate Schema,134.84,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.45s +45d59m53.57s,0.6232,138.0534,Metric Spacetime Anomaly,162.8,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.73s +46d00m01.16s,0.188,37.6962,Minkowskian Baseline,162.05,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.55s +46d00m20.87s,0.2773,102.0953,Gasious Substrate Schema,152.58,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m45.13s +46d00m09.11s,0.2313,57.4473,Gasious Substrate Schema,143.23,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.08s +46d00m07.24s,0.2651,141.9088,Gasious Substrate Schema,154.33,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.08s +46d00m16.45s,0.9443,74.8872,Baryonic Metric Substrate,168.14,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.51s +46d00m04.03s,0.1747,763.2581,Minkowskian Baseline,154.99,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.53s +46d00m11.05s,0.4369,59.0494,Trefoil Metric Schema,160.3,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.50s +45d59m50.97s,0.1677,129.2682,Minkowskian Baseline,143.01,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m47.48s +46d00m14.31s,0.2504,71.062,Gasious Substrate Schema,162.4,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.69s +45d59m51.36s,0.2721,343.2151,Gasious Substrate Schema,147.44,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.32s +46d00m06.30s,0.2871,36.7415,Solenoidal Metric Schema (Iron),154.39,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.28s +46d00m15.89s,0.1883,161.1887,Minkowskian Baseline,169.13,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.05s +46d00m12.63s,0.8284,247.4855,Baryonic Metric Substrate,167.71,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.86s +46d00m17.59s,0.5455,167.5794,Metric Spacetime Anomaly,149.13,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.87s +45d59m57.52s,0.1752,186.588,Minkowskian Baseline,160.71,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.88s +46d00m07.57s,0.2391,31.2096,Gasious Substrate Schema,160.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.59s +45d59m30.02s,2.1982,18.7204,Metric Spacetime Anomaly,124.81,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.13s +46d00m04.07s,0.2116,48.2334,Minkowskian Baseline,152.32,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.96s +46d00m26.13s,0.3765,75.9722,Trefoil Metric Schema,169.63,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m51.37s +46d00m01.58s,0.2438,242.0253,Gasious Substrate Schema,143.56,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m46.88s +45d59m25.55s,0.2949,90.9127,Solenoidal Metric Schema (Iron),124.47,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.35s +46d00m15.96s,0.3466,32.117,Helical Metric Schema,162.77,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.94s +46d00m07.30s,0.3364,107.1233,Helical Metric Schema,140.61,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.95s +45d59m26.83s,0.4431,116.0896,Trefoil Metric Schema,139.05,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m45.95s +46d00m24.45s,0.2869,8.4021,Solenoidal Metric Schema (Iron),157.69,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m47.66s +46d00m06.51s,0.3081,83.3037,Solenoidal Metric Schema (Iron),157.87,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.85s +46d00m15.60s,0.497,42.3199,Metric Spacetime Anomaly,152.86,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.98s +45d59m54.11s,0.2775,28.4733,Gasious Substrate Schema,159.36,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.41s +46d00m05.98s,0.4745,103.8288,Metric Spacetime Anomaly,163.88,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m45.87s +45d59m34.18s,0.6705,84.5058,Metric Spacetime Anomaly,121.85,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.42s +46d00m02.11s,0.4574,264.7482,Metric Spacetime Anomaly,139.36,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.50s +46d00m25.98s,0.2434,62.5918,Gasious Substrate Schema,171.52,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.67s +46d00m23.47s,0.3429,104.3233,Helical Metric Schema,164.26,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.73s +45d59m41.80s,0.4808,221.7028,Metric Spacetime Anomaly,141.47,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.03s +46d00m10.51s,0.1881,78.056,Minkowskian Baseline,156.46,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.59s +45d59m59.60s,0.3816,138.9878,Trefoil Metric Schema,145.23,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.32s +46d00m08.58s,0.4452,57.1325,Localized Torsional Inflection,154.4,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m46.85s +46d00m00.56s,0.295,88.7428,Solenoidal Metric Schema (Iron),147.76,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.67s +45d59m30.13s,0.392,8.9895,Trefoil Metric Schema,125.53,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.06s +46d00m29.31s,0.2351,1.4263,Gasious Substrate Schema,177.77,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.41s +45d59m30.87s,0.1995,50.7896,Minkowskian Baseline,140.56,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.75s +45d59m42.63s,0.1902,150.6176,Minkowskian Baseline,142.16,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.49s +45d59m36.44s,0.3545,91.4414,Helical Metric Schema,128.16,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.07s +45d59m47.06s,0.4585,0.8926,Metric Spacetime Anomaly,147.56,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.24s +45d59m58.52s,0.3003,9.6485,Solenoidal Metric Schema (Iron),142.01,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.65s +45d59m39.02s,0.2948,100.8067,Solenoidal Metric Schema (Iron),123.55,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.61s +45d59m52.75s,0.2501,30.0053,Gasious Substrate Schema,140.36,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.16s +46d00m27.47s,0.2101,1.4141,Minkowskian Baseline,170.52,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.22s +46d00m19.00s,0.2408,38.691,Gasious Substrate Schema,157.88,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.18s +46d00m08.16s,0.2338,352.4196,Gasious Substrate Schema,162.81,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.10s +46d00m27.63s,0.3849,49.8318,Trefoil Metric Schema,176.74,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.34s +45d59m57.69s,0.2147,56.2147,Minkowskian Baseline,149.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.71s +45d59m59.49s,0.259,54.8337,Gasious Substrate Schema,153.2,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.79s +46d00m10.46s,0.3337,191.0831,Helical Metric Schema,168.92,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.41s +46d00m03.79s,0.2928,36.3773,Solenoidal Metric Schema (Iron),134.61,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.79s +46d00m28.69s,1.0515,110.6768,Localized Torsional Inflection,151.04,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.05s +46d00m12.59s,0.4447,57.744,Trefoil Metric Schema,165.08,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.82s +46d00m14.85s,0.2606,215.1879,Gasious Substrate Schema,152.07,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m51.03s +45d59m44.21s,0.4205,67.8552,Trefoil Metric Schema,148.77,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.54s +45d59m53.52s,0.2926,4.3015,Solenoidal Metric Schema (Iron),152.7,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.90s +46d00m09.59s,0.2134,45.907,Minkowskian Baseline,169.13,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.44s +45d59m27.03s,0.2538,89.478,Gasious Substrate Schema,138.77,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m48.64s +45d59m31.95s,0.2456,331.3951,Gasious Substrate Schema,143.15,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.47s +45d59m52.64s,1.0682,50.2019,Localized Torsional Inflection,162.38,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.67s +46d00m39.46s,0.3234,40.4612,Helical Metric Schema,179.79,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m49.38s +46d00m36.22s,0.1875,161.1319,Minkowskian Baseline,166.74,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m46.73s +45d59m35.38s,0.4991,110.2144,Metric Spacetime Anomaly,129.36,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.80s +45d59m22.14s,0.2141,72.3932,Minkowskian Baseline,130.43,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.42s +45d59m34.82s,0.3661,427.6872,Localized Torsional Inflection,126.54,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.80s +46d00m06.52s,0.2714,168.4918,Gasious Substrate Schema,139.14,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.53s +46d00m12.25s,0.2287,149.0115,Gasious Substrate Schema,162.7,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.90s +46d00m26.76s,0.2554,6.3536,Gasious Substrate Schema,170.32,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.02s +46d00m29.62s,0.5476,174.9515,Metric Spacetime Anomaly,177.75,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.60s +45d59m50.82s,0.2769,18.8846,Gasious Substrate Schema,154.21,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.80s +45d59m47.63s,0.2347,46.1592,Gasious Substrate Schema,130.84,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.92s +46d00m06.12s,0.35,31.3358,Helical Metric Schema,139.52,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.86s +46d00m18.38s,0.2184,393.7981,Minkowskian Baseline,144.97,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m45.70s +46d00m11.71s,0.5334,101.9964,Metric Spacetime Anomaly,148.79,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.78s +45d59m53.46s,0.4889,23.9656,Metric Spacetime Anomaly,157.34,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.65s +45d59m42.68s,0.3382,127.3638,Helical Metric Schema,141.39,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.22s +46d00m29.45s,0.346,1.6145,Helical Metric Schema,171.83,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m45.30s +46d00m02.71s,0.2542,302.4714,Gasious Substrate Schema,139.08,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m44.95s +45d59m43.85s,0.248,48.0038,Gasious Substrate Schema,122.11,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.87s +46d00m02.96s,0.2555,48.4078,Gasious Substrate Schema,164.34,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.52s +45d59m52.82s,0.3411,45.1642,Helical Metric Schema,147.14,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.32s +45d59m53.55s,0.3365,0.3966,Helical Metric Schema,161.73,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.42s +45d59m55.94s,0.3739,131.7919,Localized Torsional Inflection,156.15,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.29s +46d00m09.23s,0.43,48.2575,Trefoil Metric Schema,165.14,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m50.46s +46d00m05.38s,0.2801,88.4461,Solenoidal Metric Schema (Iron),152.94,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m47.67s +45d59m54.40s,0.4076,7.3515,Trefoil Metric Schema,149.36,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.03s +46d00m23.61s,0.2945,133.7795,Solenoidal Metric Schema (Iron),173.19,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.57s +46d00m02.77s,0.2279,214.8941,Gasious Substrate Schema,154.51,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.22s +45d59m20.57s,0.5709,89.8346,Metric Spacetime Anomaly,132.18,MATCH: SDSS J144948.50+455708.6 (*),,
14h49m47.40s +45d59m24.40s,0.2575,16.8623,Gasious Substrate Schema,128.22,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m50.57s +45d59m58.81s,0.2674,90.1474,Gasious Substrate Schema,152.01,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.44s +46d00m08.50s,0.2163,192.4794,Minkowskian Baseline,164.95,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.35s +46d00m21.17s,0.3111,105.3132,Solenoidal Metric Schema (Iron),150.71,MATCH: SDSS J144931.71+455931.5 (WD*),,
14h49m46.74s +45d59m56.06s,0.3775,67.595,Trefoil Metric Schema,143.69,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.27s +46d00m18.45s,0.3973,33.0407,Trefoil Metric Schema,165.72,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.91s +45d59m44.70s,0.2162,120.1289,Minkowskian Baseline,152.89,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.73s +45d59m47.99s,0.1708,20.5387,Minkowskian Baseline,145.49,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.72s +45d59m43.70s,0.2938,72.1407,Solenoidal Metric Schema (Iron),142.61,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m46.80s +45d59m57.20s,1.7144,148.2571,Spacetime Curvature Limit (Black Hole),144.95,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m45.98s +45d59m31.40s,1.322,173.1958,Metric Spacetime Anomaly,120.84,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.17s +45d59m24.69s,0.2741,0.0772,Gasious Substrate Schema,135.06,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m47.95s +45d59m52.24s,0.1821,34.802,Minkowskian Baseline,150.03,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m48.23s +46d00m00.81s,0.2506,61.5745,Gasious Substrate Schema,158.01,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.27s +45d59m47.78s,0.1876,45.989,Minkowskian Baseline,157.74,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.33s +46d00m26.04s,0.2864,14.8834,Solenoidal Metric Schema (Iron),165.79,MATCH: FIRST J145005.1+460007 (AG?),,
14h49m48.75s +45d59m45.71s,0.2233,2.5785,Gasious Substrate Schema,152.2,MATCH: SDSS J144937.27+455811.5 (QSO),,
14h49m49.07s +45d59m54.66s,0.2479,47.5227,Gasious Substrate Schema,160.43,MATCH: SDSS J144937.27+455811.5 (QSO),,
