ra,dec
12 30 50.31 ,12 24 38.98 
12 30 52.22 ,12 21 49.63 
12 30 46.36 ,12 24 21.10 
12 30 41.59 ,12 24 02.21 
12 30 46.46 ,12 22 31.22 
12 30 44.79 ,12 24 00.16 
12 30 47.11 ,12 25 27.45 
12 30 47.90 ,12 23 13.63 
12 30 54.43 ,12 23 38.09 
12 30 45.44 ,12 24 24.25 
12 30 48.41 ,12 24 24.02 
12 30 50.64 ,12 23 47.55 
12 30 47.53 ,12 22 29.52 
12 30 50.54 ,12 21 34.89 
12 30 38.94 ,12 23 45.06 
12 30 49.91 ,12 24 16.37 
12 30 52.56 ,12 24 03.63 
12 30 41.73 ,12 23 26.55 
12 30 51.78 ,12 22 26.62 
12 30 44.50 ,12 25 03.55 
12 30 52.47 ,12 24 38.41 
12 30 48.38 ,12 23 07.97 
12 30 44.86 ,12 21 55.32 
12 30 44.65 ,12 24 30.99 
12 30 46.09 ,12 23 04.77 
12 30 48.92 ,12 23 56.28 
12 30 46.93 ,12 22 16.17 
12 30 41.61 ,12 21 54.83 
12 30 50.34 ,12 23 31.65 
12 30 53.15 ,12 23 06.02 
12 30 52.45 ,12 24 41.92 
12 30 47.27 ,12 22 38.28 
12 30 38.89 ,12 22 56.58 
12 30 48.06 ,12 22 32.31 
12 30 48.28 ,12 23 23.97 
12 30 43.89 ,12 25 08.13 
12 30 46.66 ,12 23 31.22 
12 30 50.04 ,12 21 50.15 
12 30 44.70 ,12 23 30.93 
12 30 40.41 ,12 23 12.26 
12 30 43.44 ,12 24 53.27 
12 30 41.65 ,12 22 10.49 
12 30 47.59 ,12 23 56.41 
12 30 53.36 ,12 24 28.67 
12 30 50.63 ,12 22 07.22 
12 30 45.55 ,12 23 20.50 
12 30 46.51 ,12 23 31.46 
12 30 48.78 ,12 21 53.02 
12 30 52.21 ,12 22 08.34 
12 30 47.34 ,12 24 13.66 
12 30 44.09 ,12 22 33.61 
12 30 47.66 ,12 22 30.99 
12 30 42.97 ,12 24 58.31 
12 30 43.44 ,12 21 48.49 
12 30 43.03 ,12 23 52.76 
12 30 48.36 ,12 22 45.94 
12 30 43.24 ,12 25 20.57 
12 30 44.79 ,12 24 39.31 
12 30 46.38 ,12 25 23.71 
12 30 49.93 ,12 23 23.58 
12 30 44.56 ,12 21 41.29 
12 30 46.13 ,12 22 58.05 
12 30 43.00 ,12 24 33.59 
12 30 50.63 ,12 23 17.59 
12 30 45.70 ,12 23 05.16 
12 30 41.38 ,12 22 44.36 
12 30 51.39 ,12 23 35.80 
12 30 49.06 ,12 21 43.58 
12 30 52.76 ,12 22 45.62 
12 30 50.76 ,12 22 13.77 
12 30 48.25 ,12 23 14.38 
12 30 46.49 ,12 24 32.43 
12 30 52.12 ,12 23 00.49 
12 30 49.09 ,12 24 22.00 
12 30 47.23 ,12 23 17.76 
12 30 52.93 ,12 23 30.19 
12 30 51.01 ,12 23 27.03 
12 30 52.66 ,12 23 51.64 
12 30 42.81 ,12 21 39.36 
12 30 44.66 ,12 24 00.36 
12 30 46.37 ,12 23 38.31 
12 30 51.85 ,12 24 27.93 
12 30 47.47 ,12 24 40.76 
12 30 46.06 ,12 24 52.65 
12 30 44.84 ,12 22 54.28 
12 30 43.34 ,12 22 10.79 
12 30 42.28 ,12 23 21.86 
12 30 45.99 ,12 22 28.85 
12 30 50.73 ,12 23 04.00 
12 30 44.47 ,12 24 52.02 
12 30 49.68 ,12 24 20.56 
12 30 41.56 ,12 24 16.28 
12 30 51.03 ,12 23 18.71 
12 30 40.55 ,12 23 29.00 
12 30 47.45 ,12 22 06.84 
12 30 44.37 ,12 22 29.43 
12 30 45.94 ,12 22 23.07 
12 30 48.92 ,12 22 24.74 
12 30 49.60 ,12 23 21.31 
12 30 54.00 ,12 23 14.41 
12 30 41.99 ,12 23 12.72 
12 30 48.43 ,12 22 59.82 
12 30 46.11 ,12 22 12.86 
12 30 47.72 ,12 23 28.92 
12 30 43.78 ,12 23 52.73 
12 30 41.63 ,12 23 59.56 
12 30 46.21 ,12 23 32.67 
12 30 42.56 ,12 23 26.67 
12 30 43.70 ,12 21 55.24 
12 30 46.87 ,12 23 40.78 
12 30 48.12 ,12 22 51.65 
12 30 48.02 ,12 25 26.60 
12 30 44.10 ,12 24 22.34 
12 30 43.38 ,12 24 03.49 
12 30 49.99 ,12 24 31.45 
12 30 49.85 ,12 22 22.12 
12 30 53.68 ,12 22 26.08 
12 30 38.42 ,12 23 25.44 
12 30 45.09 ,12 23 47.54 
12 30 43.41 ,12 24 31.77 
12 30 47.34 ,12 22 36.90 
12 30 48.62 ,12 22 37.10 
19 58 13.99 ,35 14 26.97 
19 58 12.16 ,35 08 43.10 
19 58 10.37 ,35 09 41.21 
19 58 14.35 ,35 10 23.87 
19 58 13.14 ,35 08 58.20 
19 58 18.05 ,35 10 23.45 
19 58 30.52 ,35 14 37.78 
19 58 17.47 ,35 14 12.87 
19 58 12.03 ,35 09 07.02 
19 58 14.16 ,35 11 08.27 
19 58 08.86 ,35 10 25.08 
19 57 57.21 ,35 12 18.07 
19 58 17.43 ,35 11 45.10 
19 57 59.73 ,35 13 45.02 
19 58 03.62 ,35 13 23.34 
19 58 16.23 ,35 09 28.82 
19 58 17.82 ,35 12 14.45 
19 58 19.14 ,35 14 50.75 
19 58 06.55 ,35 12 24.73 
19 58 11.93 ,35 13 00.91 
19 58 16.74 ,35 08 11.73 
19 58 14.33 ,35 12 49.40 
19 58 01.50 ,35 11 33.39 
19 58 23.30 ,35 11 57.14 
19 58 36.29 ,35 12 25.62 
19 58 20.21 ,35 08 35.30 
19 58 17.01 ,35 12 56.04 
19 58 15.92 ,35 10 20.36 
19 58 10.57 ,35 11 20.81 
19 58 30.18 ,35 10 40.21 
19 58 26.45 ,35 11 24.52 
19 58 13.57 ,35 09 18.23 
19 58 29.85 ,35 08 56.59 
19 58 29.41 ,35 14 23.62 
19 58 04.08 ,35 09 22.65 
19 58 06.21 ,35 15 18.67 
19 58 30.68 ,35 11 26.97 
19 58 38.34 ,35 12 20.13 
19 58 09.71 ,35 15 06.83 
19 58 12.15 ,35 15 55.81 
19 58 06.75 ,35 13 45.43 
19 58 13.02 ,35 14 27.12 
19 58 20.25 ,35 12 36.56 
19 58 21.18 ,35 13 56.61 
19 58 25.98 ,35 12 07.52 
19 58 32.07 ,35 13 18.42 
19 58 21.42 ,35 10 03.62 
19 58 22.28 ,35 14 25.19 
19 58 09.01 ,35 12 28.20 
19 58 17.52 ,35 14 17.08 
19 58 24.84 ,35 08 17.31 
19 58 27.45 ,35 10 19.40 
19 58 16.47 ,35 08 23.18 
19 58 13.35 ,35 15 30.99 
19 58 38.60 ,35 10 23.04 
19 58 27.77 ,35 08 20.54 
19 58 23.54 ,35 10 48.59 
19 58 23.44 ,35 14 15.29 
19 58 20.98 ,35 15 38.09 
19 58 01.64 ,35 11 46.56 
19 58 26.82 ,35 08 40.36 
19 58 35.28 ,35 14 17.86 
19 58 39.03 ,35 12 42.51 
19 58 09.89 ,35 13 35.78 
19 58 14.17 ,35 10 46.80 
19 58 03.53 ,35 12 40.14 
19 58 30.29 ,35 12 06.02 
19 58 22.19 ,35 13 25.14 
19 58 10.13 ,35 09 03.60 
19 58 06.21 ,35 14 59.08 
19 58 16.02 ,35 14 24.15 
19 58 31.95 ,35 11 06.93 
19 58 12.07 ,35 14 27.04 
19 58 20.62 ,35 13 33.26 
19 58 07.91 ,35 09 54.77 
19 58 22.22 ,35 13 34.38 
19 58 07.96 ,35 08 43.87 
19 58 38.73 ,35 10 03.97 
19 58 18.73 ,35 13 02.78 
19 58 07.83 ,35 14 41.06 
19 58 04.40 ,35 10 18.13 
19 58 23.08 ,35 11 42.87 
19 58 37.90 ,35 13 29.63 
19 58 13.57 ,35 14 07.81 
19 58 29.04 ,35 14 56.73 
19 58 38.88 ,35 11 51.24 
19 58 09.31 ,35 13 03.81 
19 58 33.38 ,35 12 47.53 
19 58 12.69 ,35 09 37.23 
19 58 33.52 ,35 12 48.70 
19 58 19.36 ,35 09 33.79 
19 58 12.36 ,35 13 15.12 
19 58 24.73 ,35 08 13.59 
19 58 30.29 ,35 13 37.10 
19 58 34.09 ,35 11 06.00 
19 58 26.25 ,35 12 21.58 
19 58 19.87 ,35 12 54.23 
19 58 22.49 ,35 11 18.56 
19 58 13.39 ,35 11 35.24 
19 58 11.07 ,35 11 25.18 
19 58 07.77 ,35 09 09.56 
19 58 02.34 ,35 12 19.04 
19 58 09.25 ,35 11 51.30 
19 58 27.16 ,35 11 56.32 
19 58 10.76 ,35 09 31.53 
19 58 14.42 ,35 11 05.93 
19 58 30.20 ,35 10 44.70 
19 58 34.45 ,35 10 11.66 
19 58 23.99 ,35 13 46.93 
19 58 28.01 ,35 14 47.80 
19 58 33.06 ,35 14 34.59 
19 58 26.99 ,35 11 27.04 
19 58 06.59 ,35 13 35.06 
19 58 25.20 ,35 08 03.96 
19 58 24.18 ,35 10 26.04 
19 58 15.63 ,35 10 53.99 
19 58 24.06 ,35 12 57.96 
19 58 11.52 ,35 13 30.10 
19 58 19.08 ,35 09 58.43 
19 57 59.28 ,35 12 47.50 
19 58 13.62 ,35 16 13.01 
19 58 11.97 ,35 09 12.55 
19 58 05.70 ,35 13 02.68 
19 58 05.70 ,35 12 19.22 
19 58 08.12 ,35 15 10.95 
19 58 03.11 ,35 10 26.80 
19 58 17.74 ,35 10 58.83 
19 58 22.55 ,35 12 56.47 
19 58 29.68 ,35 11 16.95 
19 58 16.52 ,35 09 05.74 
19 58 09.40 ,35 10 13.60 
19 58 20.49 ,35 13 36.04 
19 58 22.93 ,35 13 27.05 
19 58 37.80 ,35 13 23.72 
19 58 08.29 ,35 08 19.55 
19 58 12.16 ,35 11 13.34 
19 58 35.04 ,35 12 56.89 
19 58 04.48 ,35 09 23.57 
19 58 27.91 ,35 10 22.31 
19 58 28.88 ,35 13 27.97 
19 58 00.89 ,35 10 31.35 
19 58 28.17 ,35 14 22.90 
19 58 25.38 ,35 12 41.98 
19 58 18.06 ,35 12 23.87 
19 58 07.62 ,35 09 55.00 
19 58 01.17 ,35 10 51.05 
19 58 33.47 ,35 09 44.78 
19 58 38.51 ,35 12 07.68 
19 58 01.79 ,35 14 46.48 
19 58 13.69 ,35 16 12.53 
19 58 23.16 ,35 12 00.45 
19 58 26.20 ,35 11 29.17 
19 58 36.37 ,35 10 18.39 
19 58 06.63 ,35 13 25.25 
19 58 25.33 ,35 11 26.82 
19 58 21.85 ,35 14 23.46 
19 58 14.45 ,35 09 42.22 
19 58 19.66 ,35 14 58.00 
19 58 23.93 ,35 14 49.25 
19 58 31.83 ,35 11 50.75 
19 58 13.24 ,35 09 36.91 
19 58 04.21 ,35 12 03.06 
19 58 07.88 ,35 13 14.42 
19 58 26.06 ,35 12 15.10 
19 58 32.69 ,35 11 55.31 
19 58 31.85 ,35 11 59.19 
19 58 09.17 ,35 12 54.25 
19 58 21.80 ,35 13 35.46 
19 58 01.13 ,35 09 13.98 
19 58 18.43 ,35 15 50.61 
19 58 17.34 ,35 15 02.59 
19 58 18.93 ,35 08 57.80 
19 58 03.60 ,35 14 45.69 
19 58 14.62 ,35 15 03.23 
19 58 21.25 ,35 10 30.21 
19 58 33.23 ,35 13 56.98 
19 58 34.95 ,35 14 54.34 
19 58 28.16 ,35 14 09.10 
19 58 05.81 ,35 14 01.16 
19 58 24.45 ,35 09 33.11 
19 58 19.23 ,35 13 58.33 
19 58 14.32 ,35 14 45.88 
19 58 23.53 ,35 09 10.29 
19 58 23.22 ,35 10 57.26 
19 58 12.06 ,35 11 13.92 
19 58 22.62 ,35 13 44.36 
19 58 06.05 ,35 11 06.48 
19 58 34.72 ,35 14 15.31 
19 58 21.48 ,35 13 47.56 
19 58 34.05 ,35 12 27.90 
19 58 25.33 ,35 11 57.88 
19 58 16.08 ,35 09 38.51 
19 58 00.68 ,35 10 36.71 
19 58 12.18 ,35 10 50.97 
19 58 38.50 ,35 12 24.91 
19 58 15.92 ,35 13 52.97 
19 58 10.95 ,35 13 07.49 
19 58 14.11 ,35 11 52.94 
19 58 22.74 ,35 09 44.03 
19 58 24.34 ,35 10 14.83 
19 58 27.41 ,35 12 24.49 
19 58 34.78 ,35 12 45.94 
19 58 34.24 ,35 14 09.16 
19 58 01.73 ,35 10 43.32 
19 58 18.38 ,35 11 09.88 
19 58 06.85 ,35 15 22.66 
19 58 23.89 ,35 16 16.13 
19 58 25.25 ,35 11 59.12 
19 58 38.65 ,35 14 02.07 
19 58 26.44 ,35 11 08.72 
19 58 18.27 ,35 13 56.38 
19 58 23.31 ,35 12 54.03 
19 58 21.94 ,35 09 07.77 
19 58 40.88 ,35 11 43.16 
19 58 34.64 ,35 09 59.06 
19 58 01.65 ,35 10 11.97 
19 58 21.54 ,35 12 53.54 
19 58 28.82 ,35 08 24.59 
19 58 11.28 ,35 13 20.54 
19 58 08.85 ,35 10 57.82 
19 58 28.26 ,35 09 58.59 
19 58 20.80 ,35 14 37.62 
19 58 31.91 ,35 12 24.88 
19 58 17.29 ,35 13 05.11 
19 58 21.82 ,35 14 52.60 
19 58 03.09 ,35 14 49.94 
19 58 01.52 ,35 14 59.21 
19 58 18.60 ,35 09 51.22 
19 58 17.96 ,35 14 45.07 
19 58 24.21 ,35 10 07.39 
19 58 36.00 ,35 12 59.06 
19 58 16.08 ,35 10 13.80 
19 58 18.17 ,35 13 32.28 
19 58 32.03 ,35 13 50.97 
19 58 28.24 ,35 09 18.65 
19 58 40.34 ,35 11 05.18 
19 58 34.75 ,35 13 03.09 
19 58 37.58 ,35 10 08.41 
19 58 20.43 ,35 11 16.57 
19 58 15.76 ,35 15 37.49 
19 58 16.12 ,35 15 53.81 
19 58 21.33 ,35 11 35.82 
19 58 23.27 ,35 14 18.83 
19 58 10.25 ,35 11 55.32 
19 58 16.47 ,35 11 08.62 
19 58 13.52 ,35 12 27.15 
19 58 29.02 ,35 13 09.40 
19 58 32.81 ,35 14 54.75 
19 58 05.36 ,35 10 34.04 
19 58 36.01 ,35 10 47.27 
19 58 16.29 ,35 13 06.81 
19 58 02.27 ,35 09 28.15 
19 58 21.62 ,35 08 27.87 
19 57 59.85 ,35 14 04.16 
19 58 09.46 ,35 12 07.74 
19 58 27.40 ,35 13 20.64 
19 58 31.43 ,35 09 30.15 
19 58 37.72 ,35 10 08.87 
19 58 31.88 ,35 10 10.09 
19 58 13.16 ,35 14 39.54 
19 58 13.29 ,35 08 18.06 
19 58 40.38 ,35 11 37.02 
19 58 09.88 ,35 10 21.99 
19 58 04.61 ,35 13 36.44 
19 58 17.94 ,35 15 19.88 
19 58 25.52 ,35 07 34.64 
19 58 16.09 ,35 11 29.10 
19 58 09.50 ,35 11 31.26 
19 58 14.12 ,35 10 56.64 
19 58 24.30 ,35 11 16.34 
19 58 39.68 ,35 13 03.03 
19 58 20.94 ,35 10 31.12 
19 58 15.39 ,35 14 18.19 
19 58 05.62 ,35 11 14.34 
19 58 26.90 ,35 12 25.84 
19 58 14.07 ,35 13 37.57 
19 58 38.10 ,35 10 00.66 
19 58 09.00 ,35 11 53.38 
19 58 20.57 ,35 09 21.39 
19 58 08.75 ,35 14 19.03 
19 58 12.09 ,35 13 23.17 
19 58 31.85 ,35 10 40.24 
19 58 16.78 ,35 15 04.26 
19 58 19.63 ,35 12 35.30 
19 58 27.22 ,35 08 45.83 
19 58 26.68 ,35 12 04.08 
19 58 11.09 ,35 11 36.85 
19 58 03.47 ,35 15 07.96 
19 58 24.03 ,35 11 26.69 
19 58 08.70 ,35 09 27.13 
19 58 08.86 ,35 13 39.19 
19 58 26.49 ,35 14 40.88 
19 58 05.60 ,35 08 52.77 
19 58 07.39 ,35 12 30.55 
19 57 58.09 ,35 11 36.81 
19 58 17.56 ,35 10 55.26 
19 58 08.31 ,35 10 34.88 
19 58 28.95 ,35 11 45.33 
19 58 03.97 ,35 15 26.55 
19 58 16.18 ,35 09 35.79 
19 58 07.17 ,35 09 02.31 
19 58 12.38 ,35 10 11.94 
19 58 05.41 ,35 11 52.44 
19 58 18.02 ,35 16 24.56 
19 58 37.49 ,35 10 31.64 
19 58 24.26 ,35 08 39.39 
19 58 02.56 ,35 11 48.44 
19 58 19.13 ,35 14 55.02 
19 58 14.38 ,35 12 27.36 
19 58 15.01 ,35 12 52.06 
19 58 03.29 ,35 10 04.61 
19 58 17.15 ,35 10 06.90 
19 58 13.84 ,35 11 02.02 
19 58 38.72 ,35 10 29.35 
19 58 19.91 ,35 12 47.22 
19 58 00.10 ,35 11 01.32 
19 58 14.38 ,35 10 43.60 
19 58 21.18 ,35 08 58.37 
19 58 27.65 ,35 11 18.89 
19 58 01.21 ,35 09 41.86 
19 58 12.11 ,35 08 55.80 
19 58 15.99 ,35 08 29.39 
19 58 12.69 ,35 11 16.89 
19 58 28.21 ,35 09 25.05 
19 58 18.85 ,35 13 28.68 
19 58 38.12 ,35 14 32.86 
19 58 25.57 ,35 13 23.07 
19 58 14.34 ,35 15 44.17 
19 58 05.12 ,35 13 44.84 
19 58 24.57 ,35 13 37.17 
19 58 21.15 ,35 15 10.15 
19 58 15.98 ,35 08 00.16 
19 58 31.50 ,35 14 06.26 
19 58 37.59 ,35 14 10.06 
19 58 14.73 ,35 13 07.59 
19 58 20.34 ,35 14 04.82 
19 58 25.02 ,35 14 23.96 
19 58 26.77 ,35 10 11.85 
19 58 08.99 ,35 13 09.29 
19 58 13.91 ,35 13 20.91 
19 58 09.69 ,35 12 45.53 
19 58 31.32 ,35 13 47.83 
19 58 14.36 ,35 15 13.91 
19 58 25.27 ,35 07 58.32 
19 58 17.83 ,35 16 00.43 
19 58 17.27 ,35 09 27.24 
19 58 18.61 ,35 11 01.66 
19 58 33.85 ,35 12 18.07 
19 58 34.06 ,35 12 36.76 
19 58 05.09 ,35 12 51.39 
19 58 22.20 ,35 09 54.93 
19 58 33.40 ,35 10 32.80 
19 58 01.49 ,35 10 08.85 
19 58 38.26 ,35 14 20.15 
19 58 03.72 ,35 11 27.32 
19 58 10.79 ,35 07 49.04 
19 58 19.77 ,35 11 22.93 
19 58 07.78 ,35 15 31.36 
19 58 06.71 ,35 09 47.55 
19 58 02.76 ,35 10 08.88 
19 58 32.38 ,35 13 23.56 
19 58 05.61 ,35 12 35.74 
19 58 17.45 ,35 14 01.37 
19 58 19.78 ,35 13 17.47 
19 58 36.26 ,35 11 53.46 
19 58 30.74 ,35 12 41.30 
19 58 28.63 ,35 09 03.45 
19 58 06.70 ,35 10 03.56 
19 58 20.08 ,35 09 10.92 
19 58 39.02 ,35 11 50.11 
19 58 06.17 ,35 13 18.36 
19 58 22.03 ,35 12 47.80 
19 58 18.41 ,35 08 53.17 
19 58 31.11 ,35 13 04.26 
19 58 30.90 ,35 13 32.05 
19 58 06.47 ,35 11 41.08 
19 58 17.56 ,35 11 10.64 
19 58 03.53 ,35 12 55.79 
19 57 58.90 ,35 11 08.09 
19 57 59.49 ,35 12 07.10 
19 58 23.98 ,35 13 00.18 
19 58 20.36 ,35 13 30.26 
19 58 23.20 ,35 09 00.57 
19 58 23.62 ,35 09 32.98 
19 58 17.33 ,35 13 00.25 
19 58 18.60 ,35 14 57.05 
19 58 10.23 ,35 13 36.82 
19 58 14.05 ,35 09 01.62 
19 58 30.34 ,35 10 54.73 
19 58 41.00 ,35 10 56.25 
19 58 11.18 ,35 15 12.79 
19 58 17.09 ,35 13 25.59 
19 58 11.31 ,35 12 36.93 
19 58 37.39 ,35 12 00.76 
19 58 13.31 ,35 11 33.19 
19 58 20.39 ,35 13 56.74 
19 58 34.34 ,35 13 04.03 
19 58 12.26 ,35 11 44.14 
19 58 06.71 ,35 12 16.79 
19 58 26.61 ,35 13 23.44 
19 58 04.46 ,35 11 36.17 
19 58 11.55 ,35 09 37.59 
19 58 26.78 ,35 08 45.41 
19 58 13.65 ,35 15 42.13 
19 58 33.77 ,35 12 09.82 
19 58 19.15 ,35 13 09.40 
19 58 22.71 ,35 09 22.47 
19 58 21.81 ,35 15 48.76 
19 58 21.35 ,35 14 51.44 
19 58 24.45 ,35 14 01.86 
19 58 08.63 ,35 08 22.00 
19 58 26.76 ,35 13 42.94 
19 58 25.89 ,35 12 05.14 
19 58 16.67 ,35 12 41.93 
19 58 01.13 ,35 12 04.46 
19 58 40.92 ,35 11 22.70 
19 58 12.65 ,35 14 54.29 
19 58 13.57 ,35 10 10.49 
05 34 29.60 ,21 58 58.38 
05 34 29.16 ,22 01 39.02 
05 34 39.40 ,22 00 45.60 
05 34 28.04 ,22 00 09.22 
05 34 25.52 ,21 57 27.12 
05 34 29.58 ,22 01 37.97 
05 34 32.84 ,22 03 45.46 
05 34 43.26 ,21 56 47.20 
05 34 30.06 ,22 03 29.53 
05 34 21.09 ,22 03 33.28 
05 34 17.14 ,21 58 35.16 
05 34 46.66 ,22 02 02.11 
05 34 35.68 ,22 02 33.46 
05 34 44.16 ,22 03 13.10 
05 34 44.85 ,22 03 30.17 
05 34 20.25 ,21 57 31.23 
05 34 24.88 ,22 00 34.56 
05 34 23.78 ,21 57 00.09 
05 34 24.36 ,22 00 26.44 
05 34 42.84 ,21 58 47.00 
05 34 33.07 ,21 58 09.33 
05 34 46.93 ,22 03 01.00 
05 34 40.90 ,22 03 53.68 
05 34 15.72 ,21 59 34.75 
05 34 41.72 ,22 04 02.45 
05 34 37.42 ,21 59 10.81 
05 34 26.72 ,22 01 44.64 
05 34 29.14 ,21 57 06.51 
05 34 38.75 ,22 03 06.97 
05 34 36.44 ,22 02 27.88 
05 34 41.12 ,22 02 10.06 
05 34 19.19 ,22 04 00.98 
05 34 30.87 ,22 01 54.90 
05 34 37.39 ,21 57 57.42 
05 34 34.82 ,21 58 49.70 
05 34 15.70 ,21 59 21.94 
05 34 23.48 ,22 05 15.94 
05 34 12.94 ,22 01 27.58 
05 34 25.07 ,22 02 49.24 
05 34 33.03 ,21 57 41.44 
05 34 41.06 ,21 57 34.91 
05 34 46.80 ,22 01 50.63 
05 34 43.91 ,21 58 08.48 
05 34 38.29 ,21 58 29.53 
05 34 35.56 ,22 04 18.67 
05 34 37.64 ,22 00 04.24 
05 34 27.78 ,21 56 29.29 
05 34 33.92 ,21 59 29.77 
05 34 36.50 ,22 01 34.57 
05 34 40.24 ,22 04 56.69 
05 34 37.84 ,22 04 49.25 
05 34 43.80 ,22 05 33.08 
05 34 30.98 ,22 02 22.68 
05 34 16.94 ,22 02 02.98 
05 34 35.77 ,21 59 13.57 
05 34 42.29 ,21 59 20.95 
05 34 44.23 ,22 00 01.87 
05 34 22.92 ,21 59 28.00 
05 34 30.55 ,22 04 52.79 
05 34 33.13 ,22 00 01.36 
05 34 35.68 ,21 58 57.28 
05 34 47.70 ,22 03 36.21 
05 34 37.78 ,22 03 22.36 
05 34 26.60 ,21 58 37.67 
05 34 24.93 ,22 01 15.38 
05 34 20.24 ,22 01 11.24 
05 34 10.97 ,22 00 55.88 
05 34 31.53 ,22 01 35.47 
05 34 29.53 ,21 57 26.73 
05 34 28.17 ,21 58 36.42 
05 34 44.98 ,22 00 02.24 
05 34 23.98 ,22 00 42.68 
05 34 26.44 ,21 57 20.31 
05 34 23.13 ,22 01 49.61 
05 34 30.49 ,22 03 01.75 
05 34 43.98 ,22 05 33.65 
05 34 15.67 ,21 58 09.02 
05 34 21.40 ,22 02 11.92 
05 34 46.30 ,22 05 03.16 
05 34 16.85 ,21 59 59.73 
05 34 19.25 ,21 59 06.98 
05 34 44.28 ,22 00 04.15 
05 34 37.78 ,22 02 42.69 
05 34 36.95 ,21 59 53.12 
05 34 37.83 ,22 02 25.41 
05 34 26.58 ,21 56 54.78 
05 34 23.59 ,22 04 08.11 
05 34 28.48 ,21 57 51.18 
05 34 17.33 ,21 59 09.28 
05 34 48.89 ,22 00 38.74 
05 34 20.90 ,22 04 08.38 
05 34 35.44 ,22 00 51.92 
05 34 39.73 ,22 02 16.09 
05 34 36.97 ,21 59 37.76 
05 34 23.65 ,21 59 16.25 
05 34 22.65 ,22 02 28.19 
05 34 41.02 ,22 00 07.34 
05 34 40.79 ,22 03 24.15 
05 34 22.14 ,22 03 59.34 
05 34 31.58 ,21 57 00.82 
05 34 34.24 ,21 59 45.04 
05 34 22.42 ,21 58 01.19 
05 34 43.55 ,22 04 43.29 
05 34 42.39 ,21 59 05.61 
05 34 30.71 ,21 59 17.51 
05 34 39.01 ,21 59 48.24 
05 34 23.05 ,22 01 07.54 
05 34 15.42 ,22 00 58.29 
05 34 47.34 ,22 01 01.62 
05 34 55.33 ,22 00 18.31 
05 34 32.93 ,22 04 14.74 
05 34 41.31 ,22 00 55.44 
05 34 18.54 ,21 58 28.62 
05 34 31.11 ,22 01 08.90 
05 34 23.10 ,22 03 57.40 
05 34 34.49 ,22 02 13.81 
05 34 29.44 ,21 57 14.41 
05 34 36.19 ,22 00 09.21 
05 34 13.27 ,22 01 31.96 
05 34 48.78 ,22 01 51.55 
05 34 39.29 ,22 02 49.66 
05 34 31.44 ,21 56 32.29 
05 34 32.23 ,22 02 25.82 
05 34 53.46 ,21 58 46.79 
05 34 26.74 ,22 02 38.57 
05 34 42.82 ,21 58 26.80 
05 34 44.64 ,21 57 59.76 
05 34 28.13 ,22 03 40.87 
05 34 39.34 ,22 01 46.45 
05 34 44.91 ,22 04 16.55 
05 34 38.40 ,21 59 01.92 
05 34 44.95 ,21 59 53.31 
05 34 42.46 ,22 04 17.21 
05 34 38.23 ,21 58 43.24 
05 34 46.24 ,21 58 55.13 
05 34 48.49 ,22 00 47.22 
05 34 29.98 ,22 00 24.30 
05 34 43.45 ,22 02 02.52 
05 34 34.03 ,22 00 28.72 
05 34 28.29 ,21 59 46.06 
05 34 19.33 ,22 03 05.20 
05 34 32.76 ,22 05 11.28 
05 34 24.39 ,21 58 21.15 
05 34 46.64 ,22 01 30.11 
05 34 48.11 ,21 57 21.53 
05 34 26.16 ,21 59 15.05 
05 34 26.96 ,21 57 49.46 
05 34 48.85 ,22 02 21.35 
05 34 36.04 ,22 03 31.50 
05 34 47.33 ,22 03 41.62 
05 34 42.53 ,22 00 43.93 
05 34 26.83 ,21 58 06.91 
05 34 38.52 ,22 00 40.02 
05 34 23.68 ,22 00 39.98 
05 34 20.63 ,22 02 51.31 
05 34 46.97 ,22 01 30.83 
05 34 36.51 ,22 03 04.20 
05 34 22.65 ,22 02 36.67 
05 34 38.20 ,21 59 52.94 
05 34 41.26 ,22 05 01.44 
05 34 27.93 ,21 56 47.89 
05 34 28.72 ,21 57 25.46 
05 34 13.32 ,22 01 27.21 
05 34 30.73 ,22 03 16.57 
05 34 28.06 ,21 59 49.27 
05 34 24.48 ,21 58 28.35 
05 34 42.34 ,21 59 19.48 
05 34 35.14 ,22 03 48.32 
05 34 38.91 ,22 02 39.97 
05 34 41.18 ,21 56 32.73 
05 34 39.48 ,21 58 01.78 
05 34 42.56 ,21 59 45.29 
05 34 20.96 ,22 04 01.73 
05 34 46.69 ,21 58 29.18 
05 34 44.78 ,22 00 27.80 
05 34 15.82 ,22 00 14.32 
05 34 26.38 ,22 01 29.61 
05 34 37.73 ,22 00 05.69 
05 34 20.66 ,21 59 34.53 
05 34 36.79 ,21 58 40.52 
05 34 12.10 ,22 00 14.84 
05 34 47.64 ,21 59 12.73 
05 34 43.01 ,21 59 27.29 
05 34 43.69 ,21 58 29.66 
05 34 14.05 ,22 00 09.12 
05 34 50.07 ,21 58 11.47 
05 34 28.76 ,22 05 12.75 
05 34 26.23 ,22 04 50.22 
05 34 34.19 ,22 00 15.34 
05 34 28.21 ,22 03 59.90 
05 34 46.05 ,22 01 37.20 
05 34 22.51 ,22 00 57.61 
05 34 34.11 ,21 57 42.65 
05 34 30.37 ,21 59 38.56 
05 34 27.10 ,21 56 01.72 
05 34 26.16 ,22 01 09.04 
